Title	URL	Assignees	Status	Estimated size	Real size
Mid Project Release	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/63		Product Backlog		
Authentication	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/120		Product Backlog		
Permission handling	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/123		Product Backlog		
List permissions	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/77		Product Backlog		
Create Tests for frontend	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/33		Product Backlog		
Frontend: Active List updates	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/67		Product Backlog		
Task: Update dependecies	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/84		Product Backlog		
Handle multiple request	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/70		Product Backlog		
Backend: Implement Cluster Manager Failover	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/69		Product Backlog		
List Backups dynamically from nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/110		Product Backlog		
Simulate performing a restore	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/124		Product Backlog		
Update Overview Page	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/132		Product Backlog		
Show Cluster Manager as node in nodes list	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/135		Product Backlog		
Filter / Sort Backups	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/78	robinrj6	Sprint Backlog	3	
Mock Backup Tasks	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/113		Sprint Backlog	3	
Basic Backup Schedules	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/112	fe27hity	In Progress	3	
Filter / Sort Nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/80	robinrj6	Awaiting Review	3	
Create / Update / Delete User	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/79	HansKiller-TH, robinrj6	Awaiting Review	3	
Backend: Add Pagination To APIs	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/75	krueger-hash	Awaiting Review	3	
List Users	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/76	krueger-hash	Awaiting Review	3	
Create Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/71	ervinn09	Awaiting Review	5	
Delete Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/82	ervinn09	Awaiting Review	3	
Create Documentation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/26	ervinn09, fe27hity, HansKiller-TH, krueger-hash, robinrj6	Awaiting Review	2	
Create Build process video	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/106	krueger-hash	Feature Archive	2	2
Backend: Implement node (un)registration process	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/66	fe27hity	Feature Archive	5	8
Implement functions for DB	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/47	HansKiller-TH	Feature Archive	3	5
Backend: Create Database	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/30	fe27hity, HansKiller-TH	Feature Archive	3	1
Create a test setup with 3 nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/52	ervinn09	Feature Archive	3	2
Bug: Main is not building	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/83	ervinn09	Feature Archive	2	2
Bug: Delete User SVG missing	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/127		Feature Archive		
Backend: Create Cluster Manager	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/49	fe27hity	Feature Archive	3	3
Frontend: Create Node Tab	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/50	krueger-hash	Feature Archive	3	3
Backend: Get Nodes API	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/54	robinrj6	Feature Archive	3	3
