Title	URL	Assignees	Status	Estimated size	Real size
Implement Tunneling	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/181		Product Backlog		
Permissions/Groups Tab	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/77		Product Backlog		
Webflux Refresh	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/164		Product Backlog		
Update UI	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/165		Product Backlog		
Expose Metrics via Actuator/Prometheus	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/163		Product Backlog		
Update Dashboard	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/132		Product Backlog		
Improve Data caching	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/145		Product Backlog		
List Backups dynamically from nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/110		Product Backlog		
Cluster Manager Failover	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/69		Product Backlog		
Simulate performing a restore	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/124		Product Backlog		
Tunneling Research	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/173		Sprint Backlog	2	
Managed/Unmanaged mode	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/147	fe27hity	Awaiting Review	3	
Shutdown, Restart, and Remove	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/148	krueger-hash, robinrj6	Awaiting Review	5	
Updated Join behavior	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/146	HansKiller-TH, krueger-hash	Awaiting Review	5	
Dynamic Page/Content Updates	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/67	ervinn09	Awaiting Review	2	
Architecture Review: Proper Operation Foward	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/167	ervinn09, fe27hity	Feature Archive	5	5
Bulk Data Insertion / Preparation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/144	fe27hity	Feature Archive	3	3
Architecture Review/Revisit	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/157	ervinn09, fe27hity	Feature Archive	5	8
Permission handling (Authorization)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/123	HansKiller-TH, krueger-hash	Feature Archive	5	8
Cluster Manager is a Node	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/135	robinrj6	Feature Archive	2	2
Bug: Nodes Cannot Register (Auth)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/154	HansKiller-TH	Feature Archive	2	5
Filter / Sort Backups	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/78	robinrj6	Feature Archive	3	1
Create Documentation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/26	ervinn09, fe27hity, HansKiller-TH, krueger-hash, robinrj6	Feature Archive	2	2
Basic Backup Schedules	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/112	ervinn09, fe27hity	Feature Archive	5	5
Mock Backup Tasks	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/113	ervinn09, fe27hity	Feature Archive	3	3
Authentication	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/120	HansKiller-TH, krueger-hash	Feature Archive	5	5
Mid Project Release	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/63		Feature Archive		
Create Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/71	ervinn09	Feature Archive	5	5
Delete Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/82	ervinn09	Feature Archive	3	3
Create / Update / Delete User	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/79	HansKiller-TH, robinrj6	Feature Archive	3	3
Backend: Add Pagination To APIs	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/75	krueger-hash	Feature Archive	3	3
List Users	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/76	krueger-hash	Feature Archive	3	3
Filter / Sort Nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/80	robinrj6	Feature Archive	3	3
Create Build process video	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/106	krueger-hash	Feature Archive	2	2
Backend: Implement node (un)registration process	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/66	fe27hity	Feature Archive	5	8
Implement functions for DB	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/47	HansKiller-TH	Feature Archive	3	5
Backend: Create Database	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/30	fe27hity, HansKiller-TH	Feature Archive	3	1
Create a test setup with 3 nodes	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/52	ervinn09	Feature Archive	3	2
Bug: Main is not building	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/83	ervinn09	Feature Archive	2	2
Bug: Delete User SVG missing	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/127		Feature Archive		
Backend: Create Cluster Manager	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/49	fe27hity	Feature Archive	3	3
Frontend: Create Node Tab	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/50	krueger-hash	Feature Archive	3	3
Backend: Get Nodes API	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/54	robinrj6	Feature Archive	3	3
Backend: Get Backups API	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/58	robinrj6	Feature Archive	3	3
Frontend: Create Backup Tab	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/51	krueger-hash	Feature Archive	3	3
Frontend: Header moving while scrolling	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/56	krueger-hash	Feature Archive	0	0
Add Jacoco To Build And Integrate As Badge	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/16	ervinn09	Feature Archive	3	2
Build Pipeline should run without changes in respected folders	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/43	HansKiller-TH	Feature Archive	0	0
Define entities for DBs	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/34	HansKiller-TH	Feature Archive	3	3
Create Docker Compose Configuration	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/18	fe27hity	Feature Archive	3	2
Setup Database and Integrate it	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/15	fe27hity	Feature Archive	2	1
Setup Dockerfile (Backend)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/17	ervinn09	Feature Archive	3	2
Create Basic UI Layout	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/23	krueger-hash	Feature Archive	3	2
Create Overview page	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/25	ervinn09	Feature Archive	3	3
Add functionallity to sidebar	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/29	robinrj6	Feature Archive	1	1
