Title	URL	Assignees	Status	Estimated size	Real size
Re-Enable Frontend Test	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/217		Product Backlog	5
Create Metric Benchmarks & Documentation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/214		Product Backlog	3
Update SBOM	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/215		Product Backlog	2
Comment Code	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/216		Product Backlog	2
Update Documentation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/218		Product Backlog	3
Add Stress Testing Profiles	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/189	fe27hity, krueger-hash	In Progress	2
Update Dashboard	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/132	robinrj6	Awaiting Review	3
Setup Grafana Dashboard	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/201	robinrj6	Awaiting Review	3
Bug: Backup Modal Window	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/200	fe27hity	Awaiting Review	2
Research Stress Testing	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/194	fe27hity, krueger-hash	Awaiting Review	2
UI Update #2	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/190	ervinn09	Awaiting Review	3
BUG: Not able to re-add node after it was removed	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/183	HansKiller-TH	Awaiting Review	2
Reactivate Backend testing	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/205	ervinn09, HansKiller-TH	Awaiting Review	2
Improve Data caching	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/145	ervinn09, krueger-hash	Feature Archive	5	5
Expose Metrics via Actuator/Prometheus	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/163	robinrj6	Feature Archive	3	3
BUG: Shutdowned node should not be removed	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/184	fe27hity	Feature Archive	2	2
BUG: Automatic refresh doesn't work for nodes page	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/185	fe27hity	Feature Archive	2	2
Webflux Refresh	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/164	ervinn09, krueger-hash	Feature Archive	5	8
Tunneling Research	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/173	HansKiller-TH	Feature Archive	2	2
Update UI	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/165	robinrj6	Feature Archive	5	5
Permissions/Groups Tab	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/77	fe27hity	Feature Archive	3	3
Dynamic Page/Content Updates	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/67	ervinn09	Feature Archive	2	2
Updated Join behavior	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/146	HansKiller-TH, krueger-hash	Feature Archive	5	5
Shutdown, Restart, and Remove	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/148	krueger-hash, robinrj6	Feature Archive	5	5
Managed/Unmanaged mode	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/147	fe27hity	Feature Archive	3	5
Architecture Review: Proper Operation Foward	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/167	ervinn09, fe27hity	Feature Archive	5	5
Bulk Data Insertion / Preparation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/144	fe27hity	Feature Archive	3	3
Architecture Review/Revisit	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/157	ervinn09, fe27hity	Feature Archive	5	8
Permission handling (Authorization)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/123	HansKiller-TH, krueger-hash	Feature Archive	5	8
Cluster Manager is a Node	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/135	robinrj6	Feature Archive	2	2
Bug: Nodes Cannot Register (Auth)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/154	HansKiller-TH	Feature Archive	2	5
Filter / Sort Backups	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/78	robinrj6	Feature Archive	3	1
Create Documentation	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/26	ervinn09, fe27hity, HansKiller-TH, krueger-hash, robinrj6	Feature Archive	2	2
Basic Backup Schedules	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/112	ervinn09, fe27hity	Feature Archive	5	5
Mock Backup Tasks	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/113	ervinn09, fe27hity	Feature Archive	3	3
Authentication	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/120	HansKiller-TH, krueger-hash	Feature Archive	5	5
Mid Project Release	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/63		Feature Archive
Create Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/71	ervinn09	Feature Archive	5	5
Delete Backup	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/82	ervinn09	Feature Archive	3	3
